"","RecordType","Survey","Quarter","Country","Ship","Gear","SweepLngt","GearEx","DoorType","StNo","HaulNo","Year","Month","Day","TimeShot","DepthStratum","HaulDur","DayNight","ShootLat","ShootLong","HaulLat","HaulLong","StatRec","Depth","HaulVal","HydroStNo","StdSpecRecCode","BySpecRecCode","DataType","Netopening","Rigging","Tickler","Distance","Warplngt","Warpdia","WarpDen","DoorSurface","DoorWgt","DoorSpread","WingSpread","Buoyancy","KiteDim","WgtGroundRope","TowDir","GroundSpeed","SpeedWater","SurCurDir","SurCurSpeed","BotCurDir","BotCurSpeed","WindDir","WindSpeed","SwellDir","SwellHeight","SurTemp","BotTemp","SurSal","BotSal","ThermoCline","ThClineDepth","CodendMesh","SecchiDepth","Turbidity","TidePhase","TideSpeed","PelSampType","MinTrawlDepth","MaxTrawlDepth","DateofCalculation","call_distance","call_door","call_wing_DS","call_wing_DP","call_wing","SweptAreaDSKM2","SweptAreaWSKM2"
"860","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",4,14,2013,9,30,1500,54,30,"D",41.4916,-9.175,41.5116,-9.1816,"11E0",129,"V",NA,1,1,"C",NA,NA,NA,2963,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,3.5,NA,NA,NA,NA,NA,230,3,230,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2963,45.7,15.1,14.259919498201,14.259919498201,0.1354091,0.0422521414731695
"861","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",44,58,2013,10,11,1010,54,30,"D",38.3316,-8.9433,38.3516,-8.9633,"05E1",102,"V",NA,1,1,"C",NA,NA,NA,2963,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2963,45.7,15.1,13.9486749955855,13.9486749955855,0.1354091,0.0413299240119199
"862","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",17,4,2013,9,26,1440,53,30,"D",40.6233,-8.9366,40.6433,-8.9533,"10E1",50,"V",NA,1,1,"C",NA,NA,NA,2778,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,3.5,NA,NA,NA,NA,NA,160,3,220,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2778,45.7,15.1,13.0037674213647,13.0037674213647,0.1269546,0.0361244658965512
"863","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",66,72,2013,10,15,705,55,30,"D",36.8983,-7.4216,36.9116,-7.4549,"02E2",361,"V",NA,1,1,"C",NA,NA,NA,3148,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,298,3.4,NA,NA,NA,NA,NA,NA,5,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,3148,45.7,15.1,15.6237908754037,15.6237908754037,0.1438636,0.0491836936757709
"864","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",1,11,2013,9,30,635,53,15,"D",41.8099,-8.9866,41.8166,-8.99,"12E1",76,"V",NA,1,1,"C",NA,NA,NA,1481,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,3.2,NA,NA,NA,NA,NA,160,6,230,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,1481,45.7,15.1,13.5587048972605,13.5587048972605,0.0676817,0.0200804419528427
"865","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",966,74,2013,10,15,1220,53,30,"D",36.9849,-7.4283,36.9833,-7.4616,"02E2",99,"V",NA,1,1,"C",NA,NA,NA,2963,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,269,3.5,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2963,45.7,15.1,13.9091093898693,13.9091093898693,0.1354091,0.0412126911221829
"866","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",912,40,2013,10,6,850,54,30,"D",39.8533,-9.3633,39.8483,-9.3966,"08E0",119,"V",NA,1,1,"C",NA,NA,NA,2778,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,3,NA,NA,NA,NA,NA,30,2,330,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2778,45.7,15.1,14.1529785010147,14.1529785010147,0.1269546,0.0393169742758189
"867","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",59,84,2013,10,18,700,53,30,"D",36.9683,-8.3766,36.9633,-8.4116,"02E1",67,"V",NA,1,1,"C",NA,NA,NA,3148,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,3.4,NA,NA,NA,NA,NA,NA,NA,270,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,3148,45.7,15.1,13.3916569080164,13.3916569080164,0.1438636,0.0421569359464357
"868","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",36,48,2013,10,9,900,55,30,"D",39.3116,-9.9549,39.3033,-9.9916,"07E0",324,"V",NA,1,1,"C",NA,NA,NA,3148,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,3.4,NA,NA,NA,NA,NA,30,4,340,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,3148,45.7,15.1,15.4804749607842,15.4804749607842,0.1438636,0.0487325351765486
"869","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",64,78,2013,10,16,1115,55,30,"D",36.8916,-7.8233,36.8833,-7.8533,"02E2",300,"V",NA,1,1,"C",NA,NA,NA,3148,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,3148,45.7,15.1,15.3784746938816,15.3784746938816,0.1438636,0.0484114383363394
"870","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",63,76,2013,10,16,655,53,30,"D",36.9983,-7.6966,36.99,-7.7283,"02E2",78,"V",NA,1,1,"C",NA,NA,NA,3333,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,3333,45.7,15.1,13.5931314916379,13.5931314916379,0.1523181,0.045305907261629
"871","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",938,54,2013,10,10,1105,54,30,"D",38.94,-9.6466,38.9266,-9.6783,"06E0",120,"V",NA,1,1,"C",NA,NA,NA,3333,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,245,3.5,NA,NA,NA,NA,NA,30,NA,340,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,3333,45.7,15.1,14.1640693553912,14.1640693553912,0.1523181,0.0472088431615187
"872","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",39,50,2013,10,9,1320,55,30,"D",39.095,-10.1183,39.0866,-10.1483,"07D9",316,"V",NA,1,1,"C",NA,NA,NA,3148,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,245,3.5,NA,NA,NA,NA,NA,30,3,340,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,3148,45.7,15.1,15.4473395008136,15.4473395008136,0.1438636,0.0486282247485611
"873","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",56,89,2013,10,19,1110,55,30,"D",36.85,-8.825,36.8416,-8.85,"02E1",293,"V",NA,1,1,"C",NA,NA,NA,3148,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,245,3.5,NA,NA,NA,NA,NA,90,NA,240,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,3148,45.7,15.1,15.3471833734788,15.3471833734788,0.1438636,0.0483129332597113
"874","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",34,43,2013,10,6,1510,54,30,"D",39.5849,-9.3116,39.5599,-9.3416,"08E0",123,"V",NA,1,1,"C",NA,NA,NA,3333,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,231,3.5,NA,NA,NA,NA,NA,300,6,320,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,3333,45.7,15.1,14.1967956937769,14.1967956937769,0.1523181,0.0473179200473584
"875","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",62,80,2013,10,17,715,54,30,"D",36.8516,-8.0566,36.84,-8.0849,"02E1",139,"V",NA,1,1,"C",NA,NA,NA,3333,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,3.6,NA,NA,NA,NA,NA,NA,NA,270,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,3333,45.7,15.1,14.3588721078509,14.3588721078509,0.1523181,0.047858120735467
"876","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",48,63,2013,10,12,925,55,30,"D",37.9683,-9.1683,37.9466,-9.1883,"04E0",400,"V",NA,1,1,"C",NA,NA,NA,3333,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,3.6,NA,NA,NA,NA,NA,330,5,330,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,3333,45.7,15.1,15.7597539455651,15.7597539455651,0.1523181,0.0525272599005684
"877","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",934,33,2013,10,5,635,53,15,"D",40.2616,-9.0333,40.255,-9.0416,"09E0",61,"V",NA,1,1,"C",NA,NA,NA,1481,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,3.2,NA,NA,NA,NA,NA,20,2,290,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,1481,45.7,15.1,13.2673142804818,13.2673142804818,0.0676817,0.0196488924493936
"878","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",41,55,2013,10,10,1220,54,30,"D",38.9049,-9.6983,38.8799,-9.715,"06E0",125,"V",NA,1,1,"C",NA,NA,NA,2963,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,3.5,NA,NA,NA,NA,NA,30,NA,340,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2963,45.7,15.1,14.2181727598552,14.2181727598552,0.1354091,0.0421284458874509
"879","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",26,29,2013,10,4,825,55,30,"D",40.2133,-9.565,40.1883,-9.5833,"09E0",196,"V",NA,1,1,"C",NA,NA,NA,2963,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,3.2,NA,NA,NA,NA,NA,200,2,250,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2963,45.7,15.1,14.8143161255425,14.8143161255425,0.1354091,0.0438948186799825
"880","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",40,56,2013,10,10,1445,53,20,"D",38.9,-9.5333,38.9099,-9.525,"06E0",87,"V",NA,1,1,"C",NA,NA,NA,2407,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,3.5,NA,NA,NA,NA,NA,30,2,340,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2407,45.7,15.1,13.7378587037645,13.7378587037645,0.1099999,0.0330670258999613
"881","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",46,61,2013,10,11,1620,54,20,"D",38.0866,-8.9816,38.06,-8.9816,"05E1",129,"V",NA,1,1,"C",NA,NA,NA,2963,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,206,3.5,NA,NA,NA,NA,NA,320,3,320,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2963,45.7,15.1,14.259919498201,14.259919498201,0.1354091,0.0422521414731695
"882","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",920,66,2013,10,12,1610,55,30,"D",37.6933,-9.08,37.67,-9.09,"04E0",281,"V",NA,1,1,"C",NA,NA,NA,2963,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,3.5,NA,NA,NA,NA,NA,320,3,320,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2963,45.7,15.1,15.2917599937266,15.2917599937266,0.1354091,0.0453094848614119
"883","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",911,36,2013,10,5,1205,53,30,"D",40.0616,-9.0699,40.04,-9.0766,"09E0",60,"V",NA,1,1,"C",NA,NA,NA,2963,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,3.2,NA,NA,NA,NA,NA,NA,2,280,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2963,45.7,15.1,13.2454071806577,13.2454071806577,0.1354091,0.0392461414762888
"884","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",45,60,2013,10,11,1420,53,20,"D",38.1983,-8.8483,38.1683,-8.8516,"05E1",77,"V",NA,1,1,"C",NA,NA,NA,2778,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,3.5,NA,NA,NA,NA,NA,320,2,320,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2778,45.7,15.1,13.5760299722485,13.5760299722485,0.1269546,0.0377142112629064
"885","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",49,65,2013,10,12,1420,54,30,"D",37.795,-8.9733,37.7666,-8.9783,"04E1",141,"V",NA,1,1,"C",NA,NA,NA,2778,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,3.5,NA,NA,NA,NA,NA,320,3,320,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2778,45.7,15.1,14.3778059921992,14.3778059921992,0.1269546,0.0399415450463295
"886","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",51,68,2013,10,13,835,54,30,"D",37.5383,-8.9666,37.5083,-8.9716,"04E1",145,"V",NA,1,1,"C",NA,NA,NA,3148,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,3148,45.7,15.1,14.414881119205,14.414881119205,0.1438636,0.0453780457632574
"887","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",25,30,2013,10,4,1040,54,30,"D",40.1683,-9.4,40.1399,-9.4,"09E0",134,"V",NA,1,1,"C",NA,NA,NA,2963,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,3.5,NA,NA,NA,NA,NA,190,1,260,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2963,45.7,15.1,14.3103190827499,14.3103190827499,0.1354091,0.0424014754421879
"888","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",52,69,2013,10,13,1120,55,20,"D",37.6033,-9.1416,37.5733,-9.1483,"04E0",358,"V",NA,1,1,"C",NA,NA,NA,3333,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,3333,45.7,15.1,15.612730872163,15.612730872163,0.1523181,0.0520372319969192
"889","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",906,19,2013,10,1,1445,54,30,"D",40.9916,-9.3416,40.9683,-9.3466,"10E0",164,"V",NA,1,1,"C",NA,NA,NA,2963,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,3.5,NA,NA,NA,NA,NA,230,4,230,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2963,45.7,15.1,14.5780749454603,14.5780749454603,0.1354091,0.043194836063399
"890","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",50,64,2013,10,12,1150,55,30,"D",37.8283,-9.1516,37.8033,-9.1533,"04E0",364,"V",NA,1,1,"C",NA,NA,NA,3333,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,3.5,NA,NA,NA,NA,NA,320,3,320,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,3333,45.7,15.1,15.634759346534,15.634759346534,0.1523181,0.0521106529019977
"891","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",32,41,2013,10,6,1020,54,30,"D",39.825,-9.3583,39.7966,-9.3616,"08E0",120,"V",NA,1,1,"C",NA,NA,NA,2778,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,3,NA,NA,NA,NA,NA,30,3,330,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2778,45.7,15.1,14.1640693553912,14.1640693553912,0.1269546,0.0393477846692766
"892","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",27,38,2013,10,5,1555,53,30,"D",39.9666,-8.9849,39.94,-8.9916,"08E1",23,"V",NA,1,1,"C",NA,NA,NA,2778,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,3,NA,NA,NA,NA,NA,NA,5,340,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2778,45.7,15.1,11.9745954842762,11.9745954842762,0.1269546,0.0332654262553194
"893","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",24,35,2013,10,5,1010,53,30,"D",40.1683,-9.1199,40.1416,-9.125,"09E0",83,"V",NA,1,1,"C",NA,NA,NA,3333,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,3.6,NA,NA,NA,NA,NA,NA,2,280,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,3333,45.7,15.1,13.6754778081961,13.6754778081961,0.1523181,0.0455803675347175
"894","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",910,28,2013,10,4,635,54,30,"D",40.3233,-9.5066,40.2966,-9.5116,"09E0",158,"V",NA,1,1,"C",NA,NA,NA,2963,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,3.2,NA,NA,NA,NA,NA,195,1,250,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2963,45.7,15.1,14.5286773260801,14.5286773260801,0.1354091,0.0430484709171754
"895","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",54,70,2013,10,13,1350,55,30,"D",37.4266,-9.1616,37.4049,-9.1616,"03E0",341,"V",NA,1,1,"C",NA,NA,NA,2963,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2963,45.7,15.1,15.5482519508589,15.5482519508589,0.1354091,0.0460694705303948
"896","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",28,37,2013,10,5,1350,53,30,"D",40,-9.1733,39.9766,-9.1649,"09E0",92,"V",NA,1,1,"C",NA,NA,NA,2963,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,3.5,NA,NA,NA,NA,NA,NA,2,280,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2963,45.7,15.1,13.8119198337432,13.8119198337432,0.1354091,0.040924718467381
"897","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",968,67,2013,10,13,645,53,30,"D",37.6349,-8.8616,37.6099,-8.87,"04E1",81,"V",NA,1,1,"C",NA,NA,NA,2778,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2778,45.7,15.1,13.6431506113173,13.6431506113173,0.1269546,0.0379006723982394
"898","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",939,44,2013,10,7,630,54,30,"D",38.52,-9.6,38.4899,-9.5966,"06E0",155,"V",NA,1,1,"C",NA,NA,NA,3518,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,3.8,NA,NA,NA,NA,NA,NA,6,330,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,3518,45.7,15.1,14.5032704899638,14.5032704899638,0.1607726,0.0510225055836926
"899","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",901,12,2013,9,30,825,54,30,"D",41.7633,-9.1366,41.7366,-9.135,"12E0",110,"V",NA,1,1,"C",NA,NA,NA,3148,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,3.4,NA,NA,NA,NA,NA,160,8,190,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,3148,45.7,15.1,14.0487488822598,14.0487488822598,0.1438636,0.0442254614813538
"900","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",914,52,2013,10,10,640,53,30,"D",39.235,-9.4816,39.2083,-9.4816,"07E0",62,"V",NA,1,1,"C",NA,NA,NA,3148,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,3.4,NA,NA,NA,NA,NA,30,2,330,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,3148,45.7,15.1,13.2888651514733,13.2888651514733,0.1438636,0.041833347496838
"901","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",20,26,2013,10,3,1530,53,30,"D",40.4283,-9.1,40.4049,-9.0966,"09E0",75,"V",NA,1,1,"C",NA,NA,NA,2963,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,3.5,NA,NA,NA,NA,NA,130,5,250,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2963,45.7,15.1,13.5411503444147,13.5411503444147,0.1354091,0.0401224284705008
"902","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",31,39,2013,10,6,640,53,30,"D",39.815,-9.18,39.7866,-9.1783,"08E0",73,"V",NA,1,1,"C",NA,NA,NA,3518,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,3.8,NA,NA,NA,NA,NA,30,2,340,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,3518,45.7,15.1,13.5053279106627,13.5053279106627,0.1607726,0.0475117435897112
"903","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",12,23,2013,10,2,1205,53,30,"D",40.84,-8.7783,40.8183,-8.7766,"10E1",28,"V",NA,1,1,"C",NA,NA,NA,2778,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,174,3.5,NA,NA,NA,NA,NA,140,1,230,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2778,45.7,15.1,12.2353053475964,12.2353053475964,0.1269546,0.0339896782556228
"904","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",33,42,2013,10,6,1235,54,30,"D",39.77,-9.54,39.7483,-9.5316,"08E0",150,"V",NA,1,1,"C",NA,NA,NA,2778,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,3.5,NA,NA,NA,NA,NA,30,4,280,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2778,45.7,15.1,14.4598125191482,14.4598125191482,0.1269546,0.0401693591781936
"905","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",30,31,2013,10,4,1325,54,30,"D",39.995,-9.54,39.9799,-9.5316,"08E0",151,"V",NA,1,1,"C",NA,NA,NA,2963,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,3.5,NA,NA,NA,NA,NA,190,1,260,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2963,45.7,15.1,14.4686188596127,14.4686188596127,0.1354091,0.0428705176810325
"906","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",936,49,2013,10,9,1030,55,30,"D",39.27,-9.9966,39.245,-9.9816,"07E0",312,"V",NA,1,1,"C",NA,NA,NA,2963,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,3.2,NA,NA,NA,NA,NA,30,3,340,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2963,45.7,15.1,15.4304558411048,15.4304558411048,0.1354091,0.0457204406571935
"907","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",940,59,2013,10,11,1205,53,30,"D",38.3466,-8.8466,38.325,-8.8349,"05E1",41,"V",NA,1,1,"C",NA,NA,NA,2778,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2778,45.7,15.1,12.7407505959934,12.7407505959934,0.1269546,0.0353938051556697
"908","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",927,86,2013,10,18,1215,54,30,"D",36.89,-8.5849,36.8733,-8.5583,"02E1",107,"V",NA,1,1,"C",NA,NA,NA,3148,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,3.5,NA,NA,NA,NA,NA,230,4,270,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,3148,45.7,15.1,14.0121009428045,14.0121009428045,0.1438636,0.0441100937679484
"909","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",15,20,2013,10,1,1635,55,30,"D",40.8916,-9.3466,40.8766,-9.3283,"10E0",262,"V",NA,1,1,"C",NA,NA,NA,2963,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,3.5,NA,NA,NA,NA,NA,230,2,230,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2963,45.7,15.1,15.1989720653295,15.1989720653295,0.1354091,0.0450345542295714
"910","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",38,51,2013,10,9,1600,55,30,"D",39.0666,-9.9816,39.0416,-9.9849,"07E0",228,"V",NA,1,1,"C",NA,NA,NA,3148,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,3.5,NA,NA,NA,NA,NA,30,4,340,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,3148,45.7,15.1,15.0147499950439,15.0147499950439,0.1438636,0.0472664329843983
"911","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",925,79,2013,10,16,1355,53,30,"D",36.9049,-8.0766,36.8916,-7.995,"02E1",78,"V",NA,1,1,"C",NA,NA,NA,2778,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,3.5,NA,NA,NA,NA,NA,320,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160309,2778,45.7,15.1,13.5931314916379,13.5931314916379,0.1269546,0.03776171928377
